"","uf","cod_municipio","cod_municipio_tse"
"999","CE","2308005","14613"
"1000","CE","2308104","14630"
"1001","CE","2308203","14656"
"1002","CE","2308302","14672"
"1003","CE","2308351","15970"
"1004","CE","2308377","14680"
"1005","CE","2308401","14699"
"1006","CE","2308500","14710"
"1007","CE","2308609","14737"
"1008","CE","2308708","14753"
"1009","CE","2308807","14770"
"1010","CE","2308906","14796"
"1011","CE","2309003","14818"
"1012","CE","2309102","14834"
"1013","CE","2309201","14850"
"1014","CE","2309300","14877"
"1015","CE","2309409","14893"
"1016","CE","2309458","13307"
"1017","CE","2309508","14915"
"1018","CE","2309607","14931"
"1019","CE","2309706","14958"
"1020","CE","2309805","14974"
"1021","CE","2309904","14990"
"1022","CE","2310001","15016"
"1023","CE","2310100","15032"
"1024","CE","2310209","15059"
"1025","CE","2310258","15997"
"1026","CE","2310308","15075"
"1027","CE","2310407","15091"
"1028","CE","2310506","15113"
"1029","CE","2310605","15130"
"1030","CE","2310704","15156"
"1031","CE","2310803","15172"
"1032","CE","2310852","13285"
"1033","CE","2310902","15199"
"1034","CE","2310951","13048"
"1035","CE","2311009","15210"
"1036","CE","2311108","15237"
"1037","CE","2311207","15253"
"1038","CE","2311231","13269"
"1039","CE","2311264","13102"
"1040","CE","2311306","15270"
"1041","CE","2311355","98531"
"1042","CE","2311405","15296"
"1043","CE","2311504","15318"
"1044","CE","2311603","15334"
"1045","CE","2311702","15350"
"1046","CE","2311801","15377"
"1047","CE","2311900","15393"
"1048","CE","2311959","15440"
"1049","CE","2312007","15415"
"1050","CE","2312106","15431"
"1051","CE","2312205","15458"
"1052","CE","2312304","15474"
"1053","CE","2312403","15490"
"1054","CE","2312502","15512"
"1055","CE","2312601","15539"
"1056","CE","2312700","15555"
"1057","CE","2312809","15571"
"1058","CE","2312908","15598"
"1059","CE","2313005","15610"
"1060","CE","2313104","15636"
"1061","CE","2313203","15652"
"1062","CE","2313252","13366"
"1063","CE","2313302","15679"
"1064","CE","2313351","13323"
"1065","CE","2313401","15695"
"1066","CE","2313500","15717"
"1067","CE","2313559","13080"
"1068","CE","2313609","15733"
"1069","CE","2313708","15750"
"1070","CE","2313757","98558"
"1071","CE","2313807","15776"
"1072","CE","2313906","15792"
"1073","CE","2313955","98574"
"1074","CE","2314003","15814"
"1075","CE","2314102","15830"
"1076","RN","2400109","16012"
"1077","RN","2400208","16039"
"1078","RN","2400307","16055"
"1079","RN","2400406","16071"
"1080","RN","2400505","16098"
"1081","RN","2400604","16110"
"1082","RN","2400703","16136"
"1083","RN","2400802","16152"
"1084","RN","2400901","16179"
"1085","RN","2401008","16195"
"1086","RN","2401107","16217"
"1087","RN","2401206","16233"
"1088","RN","2401305","16250"
"1089","RN","2401404","16276"
"1090","RN","2401453","30031"
"1091","RN","2401503","16292"
"1092","RN","2401602","16314"
"1093","RN","2401651","16101"
"1094","RN","2401701","16330"
"1095","RN","2401800","16357"
"1096","RN","2401859","16047"
"1097","RN","2401909","16373"
"1098","RN","2402006","16390"
"1099","RN","2402105","16411"
"1100","RN","2402204","16438"
"1101","RN","2402303","16454"
"1102","RN","2402402","16470"
"1103","RN","2402501","16497"
"1104","RN","2402600","16519"
"1105","RN","2402709","16535"
"1106","RN","2402808","16551"
"1107","RN","2402907","16578"
"1108","RN","2403004","16594"
"1109","RN","2403103","16616"
"1110","RN","2403202","16632"
"1111","RN","2403251","17795"
"1112","RN","2403301","16659"
"1113","RN","2403400","16675"
"1114","RN","2403509","16691"
"1115","RN","2403608","16713"
"1116","RN","2403707","16730"
"1117","RN","2403756","16144"
"1118","RN","2403806","16756"
"1119","RN","2403905","16772"
"1120","RN","2404002","17515"
"1121","RN","2404101","16799"
"1122","RN","2404200","16810"
"1123","RN","2404309","16837"
"1124","RN","2404408","16853"
"1125","RN","2404507","16870"
"1126","RN","2404606","16896"
"1127","RN","2404705","16918"
"1128","RN","2404804","16934"
"1129","RN","2404853","16080"
"1130","RN","2404903","16950"
"1131","RN","2405009","16977"
"1132","RN","2405108","16993"
"1133","RN","2405207","17019"
"1134","RN","2405306","17035"
"1135","RN","2405405","17051"
"1136","RN","2405504","17078"
"1137","RN","2405603","17094"
"1138","RN","2405702","17116"
"1139","RN","2405801","17132"
"1140","RN","2405900","17159"
"1141","RN","2406007","17175"
"1142","RN","2406106","17191"
"1143","RN","2406155","16306"
"1144","RN","2406205","17230"
"1145","RN","2406304","17256"
"1146","RN","2406403","17272"
"1147","RN","2406502","17299"
"1148","RN","2406601","17310"
"1149","RN","2406700","17337"
"1150","RN","2406809","17353"
"1151","RN","2406908","17370"
"1152","RN","2407005","17396"
"1153","RN","2407104","17418"
"1154","RN","2407203","17434"
"1155","RN","2407252","16160"
"1156","RN","2407302","17450"
"1157","RN","2407401","17477"
"1158","RN","2407500","17493"
"1159","RN","2407609","17213"
"1160","RN","2407708","17531"
"1161","RN","2407807","17558"
"1162","RN","2407906","17574"
"1163","RN","2408003","17590"
"1164","RN","2408102","17612"
"1165","RN","2408201","17639"
"1166","RN","2408300","17655"
"1167","RN","2408409","17671"
"1168","RN","2408508","17698"
"1169","RN","2408607","17710"
"1170","RN","2408706","17736"
"1171","RN","2408805","17752"
"1172","RN","2408904","17779"
"1173","RN","2408953","16268"
"1174","RN","2409100","17817"
"1175","RN","2409209","17833"
"1176","RN","2409308","17850"
"1177","RN","2409332","16241"
"1178","RN","2409407","17876"
"1179","RN","2409506","17892"
"1180","RN","2409605","17914"
"1181","RN","2409704","17930"
"1182","RN","2409803","17957"
"1183","RN","2409902","17973"
"1184","RN","2410009","17990"
"1185","RN","2410108","18015"
"1186","RN","2410207","18031"
"1187","RN","2410256","16284"
"1188","RN","2410306","18058"
"1189","RN","2410405","18074"
"1190","RN","2410504","18090"
"1191","RN","2410603","18937"
"1192","RN","2410702","18112"
"1193","RN","2410801","18139"
"1194","RN","2410900","18155"
"1195","RN","2411007","18171"
"1196","RN","2411056","16225"
"1197","RN","2411106","18198"
"1198","RN","2411205","18236"
"1199","RN","2411403","18279"
"1200","RN","2411429","18252"
"1201","RN","2411502","18295"
"1202","RN","2411601","18317"
"1203","RN","2411700","18333"
"1204","RN","2411809","18350"
"1205","RN","2411908","18210"
"1206","RN","2412005","18376"
"1207","RN","2412104","18392"
"1208","RN","2412203","18414"
"1209","RN","2412302","18430"
"1210","RN","2412401","18457"
"1211","RN","2412500","18473"
"1212","RN","2412559","16063"
"1213","RN","2412609","18490"
"1214","RN","2412708","18511"
"1215","RN","2412807","18538"
"1216","RN","2412906","18554"
"1217","RN","2413003","18570"
"1218","RN","2413102","18597"
"1219","RN","2413201","18619"
"1220","RN","2413300","18635"
"1221","RN","2413359","16020"
"1222","RN","2413409","18651"
"1223","RN","2413508","18678"
"1224","RN","2413557","16209"
"1225","RN","2413607","18694"
"1226","RN","2413706","18716"
"1227","RN","2413805","18732"
"1228","RN","2413904","18759"
"1229","RN","2414001","18775"
"1230","RN","2414100","18791"
"1231","RN","2414159","16004"
"1232","RN","2414209","18813"
"1233","RN","2414308","18830"
"1234","RN","2414407","18856"
"1235","RN","2414456","16128"
"1236","RN","2414506","18872"
"1237","RN","2414605","18899"
"1238","RN","2414704","18910"
"1239","RN","2414753","16187"
"1240","RN","2414803","18953"
"1241","RN","2414902","18970"
"1242","RN","2415008","18996"
"1243","PB","2500106","19011"
"1244","PB","2500205","19038"
"1245","PB","2500304","19054"
"1246","PB","2500403","19070"
"1247","PB","2500502","19097"
"1248","PB","2500536","19763"
"1249","PB","2500577","19925"
"1250","PB","2500601","19119"
"1251","PB","2500700","19135"
"1252","PB","2500734","19585"
"1253","PB","2500775","19844"
"1254","PB","2500809","19151"
"1255","PB","2500908","19178"
"1256","PB","2501005","19194"
"1257","PB","2501104","19216"
"1258","PB","2501153","19909"
"1259","PB","2501203","19232"
"1260","PB","2501302","19259"
"1261","PB","2501351","19321"
"1262","PB","2501401","19291"
"1263","PB","2501500","19313"
"1264","PB","2501534","19305"
"1265","PB","2501575","19780"
"1266","PB","2501609","19330"
"1267","PB","2501708","19356"
"1268","PB","2501807","19372"
"1269","PB","2501906","19399"
"1270","PB","2502003","19410"
"1271","PB","2502052","19500"
"1272","PB","2502102","19437"
"1273","PB","2502151","19941"
"1274","PB","2502201","19453"
"1275","PB","2502300","19470"
"1276","PB","2502409","19496"
"1277","PB","2502508","19518"
"1278","PB","2502607","19534"
"1279","PB","2502706","19550"
"1280","PB","2502805","19577"
"1281","PB","2502904","19593"
"1282","PB","2503001","19615"
"1283","PB","2503100","19631"
"1284","PB","2503209","19658"
"1285","PB","2503308","19674"
"1286","PB","2503407","19690"
"1287","PB","2503506","19712"
"1288","PB","2503555","19364"
"1289","PB","2503605","19739"
"1290","PB","2503704","19755"
"1291","PB","2503753","19380"
"1292","PB","2503803","19771"
"1293","PB","2503902","19798"
"1294","PB","2504009","19810"
"1295","PB","2504033","19062"
"1296","PB","2504074","19240"
"1297","PB","2504108","19836"
"1298","PB","2504157","19607"
"1299","PB","2504207","19852"
"1300","PB","2504306","19879"
"1301","PB","2504355","19801"
"1302","PB","2504405","19895"
"1303","PB","2504504","19917"
"1304","PB","2504603","19933"
"1305","PB","2504702","19950"
"1306","PB","2504801","19976"
"1307","PB","2504850","19704"
"1308","PB","2504900","19992"
"1309","PB","2505006","20010"
"1310","PB","2505105","20036"
"1311","PB","2505204","20052"
"1312","PB","2505238","19089"
"1313","PB","2505279","19100"
"1314","PB","2505303","20079"
"1315","PB","2505352","19275"
"1316","PB","2505402","20095"
"1317","PB","2505501","20117"
"1318","PB","2505600","20133"
"1319","PB","2505709","20150"
"1320","PB","2505808","20176"
"1321","PB","2505907","20192"
"1322","PB","2506004","20214"
"1323","PB","2506103","20230"
"1324","PB","2506202","20257"
"1325","PB","2506251","19623"
"1326","PB","2506301","20273"
"1327","PB","2506400","20290"
"1328","PB","2506509","20311"
"1329","PB","2506608","20338"
"1330","PB","2506707","20354"
"1331","PB","2506806","20370"
"1332","PB","2506905","20397"
"1333","PB","2507002","20419"
"1334","PB","2507101","20435"
"1335","PB","2507200","20451"
"1336","PB","2507309","20478"
"1337","PB","2507408","20494"
"1338","PB","2507507","20516"
"1339","PB","2507606","20532"
"1340","PB","2507705","20559"
"1341","PB","2507804","20575"
"1342","PB","2507903","20591"
"1343","PB","2508000","20613"
"1344","PB","2508109","20630"
"1345","PB","2508208","20656"
"1346","PB","2508307","20672"
"1347","PB","2508406","20699"
"1348","PB","2508505","20710"
"1349","PB","2508554","19160"
"1350","PB","2508604","20737"
"1351","PB","2508703","20753"
"1352","PB","2508802","20770"
"1353","PB","2508901","20796"
"1354","PB","2509008","20818"
"1355","PB","2509057","19968"
"1356","PB","2509107","20834"
"1357","PB","2509156","19461"
"1358","PB","2509206","20850"
"1359","PB","2509305","20877"
"1360","PB","2509339","19143"
"1361","PB","2509370","19488"
"1362","PB","2509396","19984"
"1363","PB","2509404","20893"
"1364","PB","2509503","20915"
"1365","PB","2509602","20931"
"1366","PB","2509701","20958"
"1367","PB","2509800","20974"
"1368","PB","2509909","20990"
"1369","PB","2510006","21016"
"1370","PB","2510105","21032"
"1371","PB","2510204","21059"
"1372","PB","2510303","21075"
"1373","PB","2510402","21091"
"1374","PB","2510501","21113"
"1375","PB","2510600","21130"
"1376","PB","2510659","19720"
"1377","PB","2510709","21156"
"1378","PB","2510808","21172"
"1379","PB","2510907","21199"
"1380","PB","2511004","21210"
"1381","PB","2511103","21237"
"1382","PB","2511202","21253"
"1383","PB","2511301","21270"
"1384","PB","2511400","21296"
"1385","PB","2511509","21318"
"1386","PB","2511608","21334"
"1387","PB","2511707","21350"
"1388","PB","2511806","21377"
"1389","PB","2511905","21393"
"1390","PB","2512002","21415"
"1391","PB","2512036","19640"
"1392","PB","2512077","19526"
"1393","PB","2512101","21431"
"1394","PB","2512200","21458"
"1395","PB","2512309","21474"
"1396","PB","2512408","21490"
"1397","PB","2512507","21512"
"1398","PB","2512606","21539"
"1399","PB","2512705","21555"
"1400","PB","2512721","19747"
"1401","PB","2512747","19208"
"1402","PB","2512754","19127"
"1403","PB","2512762","19003"
"1404","PB","2512788","19828"
"1405","PB","2512804","21571"
"1406","PB","2512903","21598"
"1407","PB","2513000","21610"
"1408","PB","2513109","21636"
"1409","PB","2513158","20001"
"1410","PB","2513208","21652"
"1411","PB","2513307","21679"
"1412","PB","2513356","19569"
"1413","PB","2513406","21695"
"1414","PB","2513505","21717"
"1415","PB","2513604","21733"
"1416","PB","2513653","19666"
"1417","PB","2513703","21750"
"1418","PB","2513802","21776"
"1419","PB","2513851","19267"
"1420","PB","2513901","21792"
"1421","PB","2513927","19402"
"1422","PB","2513943","19224"
"1423","PB","2513968","19429"
"1424","PB","2513984","19860"
"1425","PB","2514008","21814"
"1426","PB","2514107","21830"
"1427","PB","2514206","21857"
"1428","PB","2514305","21873"
"1429","PB","2514404","21890"
"1430","PB","2514453","19046"
"1431","PB","2514503","21911"
"1432","PB","2514552","19445"
"1433","PB","2514602","21938"
"1434","PB","2514651","19542"
"1435","PB","2514701","21954"
"1436","PB","2514800","21970"
"1437","PB","2514909","21997"
"1438","PB","2515005","22012"
"1439","PB","2515104","22039"
"1440","PB","2515203","22055"
"1441","PB","2515302","22071"
"1442","PB","2515401","22098"
"1443","PB","2515500","22110"
"1444","PB","2515609","22136"
"1445","PB","2515708","22152"
"1446","PB","2515807","22179"
"1447","PB","2515906","22195"
"1448","PB","2515930","19186"
"1449","PB","2515971","19020"
"1450","PB","2516003","22217"
"1451","PB","2516102","22233"
"1452","PB","2516151","19283"
"1453","PB","2516201","22250"
"1454","PB","2516300","22276"
"1455","PB","2516409","22292"
"1456","PB","2516508","22314"
"1457","PB","2516607","22330"
"1458","PB","2516706","22357"
"1459","PB","2516755","19682"
"1460","PB","2516805","22373"
"1461","PB","2516904","22390"
"1462","PB","2517001","22411"
"1463","PB","2517100","22438"
"1464","PB","2517209","19887"
"1465","PB","2517407","19348"
"1466","PE","2600054","26310"
"1467","PE","2600104","23019"
"1468","PE","2600203","23035"
"1469","PE","2600302","23051"
"1470","PE","2600401","23078"
"1471","PE","2600500","23094"
"1472","PE","2600609","23116"
"1473","PE","2600708","23132"
"1474","PE","2600807","23159"
"1475","PE","2600906","23175"
"1476","PE","2601003","23191"
"1477","PE","2601052","23205"
"1478","PE","2601102","23213"
"1479","PE","2601201","23230"
"1480","PE","2601300","23256"
"1481","PE","2601409","23272"
"1482","PE","2601508","23299"
"1483","PE","2601607","23310"
"1484","PE","2601706","23337"
"1485","PE","2601805","23353"
"1486","PE","2601904","23370"
"1487","PE","2602001","23396"
"1488","PE","2602100","23418"
"1489","PE","2602209","23434"
"1490","PE","2602308","23450"
"1491","PE","2602407","23477"
"1492","PE","2602506","23493"
"1493","PE","2602605","23515"
"1494","PE","2602704","23531"
"1495","PE","2602803","23558"
"1496","PE","2602902","23574"
"1497","PE","2603009","23590"
"1498","PE","2603108","23612"
"1499","PE","2603207","23639"
"1500","PE","2603306","23655"
"1501","PE","2603405","23671"
"1502","PE","2603454","26298"
"1503","PE","2603504","23698"
"1504","PE","2603603","23710"
"1505","PE","2603702","23736"
"1506","PE","2603801","23752"
"1507","PE","2603900","23779"
"1508","PE","2603926","23167"
"1509","PE","2604007","23795"
"1510","PE","2604106","23817"
"1511","PE","2604155","23221"
"1512","PE","2604205","23833"
"1513","PE","2604304","23850"
"1514","PE","2604403","23876"
"1515","PE","2604502","23892"
"1516","PE","2604601","23914"
"1517","PE","2604700","23930"
"1518","PE","2604809","23957"
"1519","PE","2604908","23973"
"1520","PE","2605004","23990"
"1521","PE","2605103","24015"
"1522","PE","2605152","23140"
"1523","PE","2605202","24031"
"1524","PE","2605301","24058"
"1525","PE","2605400","24074"
"1526","PE","2605459","30015"
"1527","PE","2605509","24090"
"1528","PE","2605608","24112"
"1529","PE","2605707","24139"
"1530","PE","2605806","24155"
"1531","PE","2605905","24171"
"1532","PE","2606002","24198"
"1533","PE","2606101","24210"
"1534","PE","2606200","24236"
"1535","PE","2606309","24252"
"1536","PE","2606408","24279"
"1537","PE","2606507","24295"
"1538","PE","2606606","24317"
"1539","PE","2606705","24333"
"1540","PE","2606804","24350"
"1541","PE","2606903","24376"
"1542","PE","2607000","24392"
"1543","PE","2607109","24414"
"1544","PE","2607208","24430"
"1545","PE","2607307","24457"
"1546","PE","2607406","24473"
"1547","PE","2607505","24490"
"1548","PE","2607604","24511"
"1549","PE","2607653","25976"
"1550","PE","2607703","24538"
"1551","PE","2607752","26336"
"1552","PE","2607802","24554"
"1553","PE","2607901","24570"
"1554","PE","2607950","23302"
"1555","PE","2608008","24597"
"1556","PE","2608057","23264"
"1557","PE","2608107","24619"
"1558","PE","2608206","24635"
"1559","PE","2608255","23124"
"1560","PE","2608305","24651"
"1561","PE","2608404","24678"
"1562","PE","2608453","23027"
"1563","PE","2608503","24694"
"1564","PE","2608602","24716"
"1565","PE","2608701","24732"
"1566","PE","2608750","23183"
"1567","PE","2608800","24759"
"1568","PE","2608909","24775"
"1569","PE","2609006","24791"
"1570","PE","2609105","24813"
"1571","PE","2609154","23248"
"1572","PE","2609204","24830"
"1573","PE","2609303","24856"
"1574","PE","2609402","24872"
"1575","PE","2609501","24899"
"1576","PE","2609600","24910"
"1577","PE","2609709","24937"
"1578","PE","2609808","24953"
"1579","PE","2609907","24970"
"1580","PE","2610004","24996"
"1581","PE","2610103","25011"
"1582","PE","2610202","25038"
"1583","PE","2610301","25054"
"1584","PE","2610400","25070"
"1585","PE","2610509","25097"
"1586","PE","2610608","25119"
"1587","PE","2610707","25135"
"1588","PE","2610806","25151"
"1589","PE","2610905","25178"
"1590","PE","2611002","25194"
"1591","PE","2611101","25216"
"1592","PE","2611200","25232"
"1593","PE","2611309","25259"
"1594","PE","2611408","25275"
"1595","PE","2611507","25291"
"1596","PE","2611533","23000"
"1597","PE","2611606","25313"
"1598","PE","2611705","25330"
"1599","PE","2611804","25356"
"1600","PE","2611903","25372"
"1601","PE","2612000","25399"
"1602","PE","2612109","25410"
"1603","PE","2612208","25437"
"1604","PE","2612307","25453"
"1605","PE","2612406","25470"
"1606","PE","2612455","23108"
"1607","PE","2612471","23043"
"1608","PE","2612505","25496"
"1609","PE","2612554","23329"
"1610","PE","2612604","25518"
"1611","PE","2612703","25534"
"1612","PE","2612802","25550"
"1613","PE","2612901","25577"
"1614","PE","2613008","25593"
"1615","PE","2613107","25615"
"1616","PE","2613206","25631"
"1617","PE","2613305","25658"
"1618","PE","2613404","25674"
"1619","PE","2613503","25690"
"1620","PE","2613602","25712"
"1621","PE","2613701","25739"
"1622","PE","2613800","25755"
"1623","PE","2613909","25771"
"1624","PE","2614006","25798"
"1625","PE","2614105","25810"
"1626","PE","2614204","25836"
"1627","PE","2614303","25852"
"1628","PE","2614402","25879"
"1629","PE","2614501","25895"
"1630","PE","2614600","25917"
"1631","PE","2614709","25933"
"1632","PE","2614808","25950"
"1633","PE","2614857","23280"
"1634","PE","2615003","25992"
"1635","PE","2615102","26018"
"1636","PE","2615201","26034"
"1637","PE","2615300","26050"
"1638","PE","2615409","26077"
"1639","PE","2615508","26093"
"1640","PE","2615607","26115"
"1641","PE","2615706","26131"
"1642","PE","2615805","26158"
"1643","PE","2615904","26174"
"1644","PE","2616001","26190"
"1645","PE","2616100","26212"
"1646","PE","2616183","23086"
"1647","PE","2616209","26239"
"1648","PE","2616308","26255"
"1649","PE","2616407","26271"
"1650","PE","2616506","23060"
"1651","AL","2700102","27014"
"1652","AL","2700201","27030"
"1653","AL","2700300","27057"
"1654","AL","2700409","27073"
"1655","AL","2700508","27090"
"1656","AL","2700607","27111"
"1657","AL","2700706","27138"
"1658","AL","2700805","27154"
"1659","AL","2700904","27170"
"1660","AL","2701001","27197"
"1661","AL","2701100","27219"
"1662","AL","2701209","27235"
"1663","AL","2701308","27251"
"1664","AL","2701357","27081"
"1665","AL","2701407","27278"
"1666","AL","2701506","27294"
"1667","AL","2701605","27316"
"1668","AL","2701704","27332"
"1669","AL","2701803","27359"
"1670","AL","2701902","27375"
"1671","AL","2702009","27391"
"1672","AL","2702108","27413"
"1673","AL","2702207","27430"
"1674","AL","2702306","27456"
"1675","AL","2702355","28894"
"1676","AL","2702405","27472"
"1677","AL","2702504","27499"
"1678","AL","2702553","27049"
"1679","AL","2702603","27510"
"1680","AL","2702702","27537"
"1681","AL","2702801","27553"
"1682","AL","2702900","27570"
"1683","AL","2703007","27596"
"1684","AL","2703106","27618"
"1685","AL","2703205","27634"
"1686","AL","2703304","27650"
"1687","AL","2703403","27677"
"1688","AL","2703502","27693"
"1689","AL","2703601","27715"
"1690","AL","2703700","27731"
"1691","AL","2703759","27065"
"1692","AL","2703809","27758"
"1693","AL","2703908","27774"
"1694","AL","2704005","27790"
"1695","AL","2704104","27812"
"1696","AL","2704203","27839"
"1697","AL","2704302","27855"
"1698","AL","2704401","27871"
"1699","AL","2704500","27898"
"1700","AL","2704609","27910"
"1701","AL","2704708","27936"
"1702","AL","2704807","27952"
"1703","AL","2704906","27979"
"1704","AL","2705002","27995"
"1705","AL","2705101","28010"
"1706","AL","2705200","28037"
"1707","AL","2705309","28053"
"1708","AL","2705408","28070"
"1709","AL","2705507","28096"
"1710","AL","2705606","28118"
"1711","AL","2705705","28134"
"1712","AL","2705804","28150"
"1713","AL","2705903","28177"
"1714","AL","2706000","28193"
"1715","AL","2706109","28215"
"1716","AL","2706208","28231"
"1717","AL","2706307","28258"
"1718","AL","2706406","28274"
"1719","AL","2706422","27022"
"1720","AL","2706448","27006"
"1721","AL","2706505","28290"
"1722","AL","2706604","28312"
"1723","AL","2706703","28339"
"1724","AL","2706802","28355"
"1725","AL","2706901","28371"
"1726","AL","2707008","28398"
"1727","AL","2707107","28410"
"1728","AL","2707206","28436"
"1729","AL","2707305","28452"
"1730","AL","2707404","28479"
"1731","AL","2707503","28495"
"1732","AL","2707602","28517"
"1733","AL","2707701","28533"
"1734","AL","2707800","28550"
"1735","AL","2707909","28576"
"1736","AL","2708006","28592"
"1737","AL","2708105","28614"
"1738","AL","2708204","28630"
"1739","AL","2708303","28657"
"1740","AL","2708402","28673"
"1741","AL","2708501","28690"
"1742","AL","2708600","28711"
"1743","AL","2708709","28738"
"1744","AL","2708808","28754"
"1745","AL","2708907","28770"
"1746","AL","2708956","28916"
"1747","AL","2709004","28797"
"1748","AL","2709103","28819"
"1749","AL","2709152","28932"
"1750","AL","2709202","28835"
"1751","AL","2709301","28851"
"1752","AL","2709400","28878"
"1753","SE","2800100","31011"
"1754","SE","2800209","31038"
"1755","SE","2800308","31054"
"1756","SE","2800407","31070"
"1757","SE","2800506","31097"
"1758","SE","2800605","31119"
"1759","SE","2800670","31151"
"1760","SE","2800704","31135"
"1761","SE","2801009","31194"
"1762","SE","2801108","31216"
"1763","SE","2801207","31232"
"1764","SE","2801306","31259"
"1765","SE","2801405","31275"
"1766","SE","2801504","31291"
"1767","SE","2801603","31313"
"1768","SE","2801702","31330"
"1769","SE","2801900","31372"
"1770","SE","2802007","31399"
"1771","SE","2802106","31410"
"1772","SE","2802205","31437"
"1773","SE","2802304","31453"
"1774","SE","2802403","31496"
"1775","SE","2802502","31470"
"1776","SE","2802601","31518"
"1777","SE","2802700","31534"
"1778","SE","2802809","31550"
"1779","SE","2802908","31577"
"1780","SE","2803005","31593"
"1781","SE","2803104","31615"
"1782","SE","2803203","31631"
"1783","SE","2803302","31658"
"1784","SE","2803401","31674"
"1785","SE","2803500","31690"
"1786","SE","2803609","31712"
"1787","SE","2803708","31739"
"1788","SE","2803807","31755"
"1789","SE","2803906","31771"
"1790","SE","2804003","31798"
"1791","SE","2804102","31810"
"1792","SE","2804201","31836"
"1793","SE","2804300","31852"
"1794","SE","2804409","31879"
"1795","SE","2804458","31356"
"1796","SE","2804508","31895"
"1797","SE","2804607","31917"
"1798","SE","2804706","31933"
"1799","SE","2804805","31950"
"1800","SE","2804904","31976"
"1801","SE","2805000","31992"
"1802","SE","2805109","32018"
"1803","SE","2805208","32034"
"1804","SE","2805307","32050"
"1805","SE","2805406","32077"
"1806","SE","2805505","32093"
"1807","SE","2805604","32115"
"1808","SE","2805703","32131"
"1809","SE","2805802","32158"
"1810","SE","2805901","32174"
"1811","SE","2806008","32190"
"1812","SE","2806107","32212"
"1813","SE","2806206","32239"
"1814","SE","2806305","32255"
"1815","SE","2806404","31003"
"1816","SE","2806503","32298"
"1817","SE","2806602","32310"
"1818","SE","2806701","32336"
"1819","SE","2806800","32352"
"1820","SE","2806909","32379"
"1821","SE","2807006","32395"
"1822","SE","2807105","32417"
"1823","SE","2807204","32433"
"1824","SE","2807303","32450"
"1825","SE","2807402","32476"
"1826","SE","2807501","32492"
"1827","SE","2807600","32514"
"1828","BA","2900108","33014"
"1829","BA","2900207","33030"
"1830","BA","2900306","33057"
"1831","BA","2900355","33065"
"1832","BA","2900405","33073"
"1833","BA","2900504","33090"
"1834","BA","2900603","33111"
"1835","BA","2900702","33138"
"1836","BA","2900801","33154"
"1837","BA","2900900","33170"
"1838","BA","2901007","33197"
"1839","BA","2901106","33219"
"1840","BA","2901155","30716"
"1841","BA","2901205","33235"
"1842","BA","2901304","33251"
"1843","BA","2901353","33260"
"1844","BA","2901403","33278"
"1845","BA","2901502","33294"
"1846","BA","2901601","33316"
"1847","BA","2901700","33332"
"1848","BA","2901809","33359"
"1849","BA","2901908","33375"
"1850","BA","2901957","33405"
"1851","BA","2902005","33391"
"1852","BA","2902054","33383"
"1853","BA","2902104","33413"
"1854","BA","2902203","33430"
"1855","BA","2902252","30732"
"1856","BA","2902302","33456"
"1857","BA","2902401","33472"
"1858","BA","2902500","33499"
"1859","BA","2902609","33510"
"1860","BA","2902658","33529"
"1861","BA","2902708","33537"
"1862","BA","2902807","33553"
"1863","BA","2902906","33570"
"1864","BA","2903003","33596"
"1865","BA","2903102","33618"
"1866","BA","2903201","33634"
"1867","BA","2903235","30759"
"1868","BA","2903276","30775"
"1869","BA","2903300","33650"
"1870","BA","2903409","33677"
"1871","BA","2903508","33693"
"1872","BA","2903607","33715"
"1873","BA","2903706","33731"
"1874","BA","2903805","33758"
"1875","BA","2903904","33774"
"1876","BA","2903953","33782"
"1877","BA","2904001","33790"
"1878","BA","2904050","33804"
"1879","BA","2904100","33812"
"1880","BA","2904209","33839"
"1881","BA","2904308","33855"
"1882","BA","2904407","33871"
"1883","BA","2904506","33898"
"1884","BA","2904605","33910"
"1885","BA","2904704","33936"
"1886","BA","2904753","30791"
"1887","BA","2904803","33952"
"1888","BA","2904852","33960"
"1889","BA","2904902","33979"
"1890","BA","2905008","33995"
"1891","BA","2905107","34010"
"1892","BA","2905156","34029"
"1893","BA","2905206","34037"
"1894","BA","2905305","34053"
"1895","BA","2905404","34070"
"1896","BA","2905503","34096"
"1897","BA","2905602","34118"
"1898","BA","2905701","34134"
"1899","BA","2905800","34150"
"1900","BA","2905909","34177"
"1901","BA","2906006","34193"
"1902","BA","2906105","34215"
"1903","BA","2906204","34231"
"1904","BA","2906303","34258"
"1905","BA","2906402","34274"
"1906","BA","2906501","34290"
"1907","BA","2906600","34312"
"1908","BA","2906709","34339"
"1909","BA","2906808","34355"
"1910","BA","2906824","30856"
"1911","BA","2906857","30813"
"1912","BA","2906873","30830"
"1913","BA","2906899","34363"
"1914","BA","2906907","34371"
"1915","BA","2907004","34398"
"1916","BA","2907103","34410"
"1917","BA","2907202","34436"
"1918","BA","2907301","34452"
"1919","BA","2907400","34479"
"1920","BA","2907509","34495"
"1921","BA","2907558","34509"
"1922","BA","2907608","34517"
"1923","BA","2907707","34533"
"1924","BA","2907806","34550"
"1925","BA","2907905","34576"
"1926","BA","2908002","34592"
"1927","BA","2908101","34614"
"1928","BA","2908200","34630"
"1929","BA","2908309","34657"
